record_kind,config,family,policy,metric,mean,mc_se,mc_low,mc_high,seeds,rotations
computational_simulation,001_o0_ideal_long,original,Q-sticky,time_verification,129.5309535701041,1.2131764333552073,127.15312776072788,131.9087793794803,32,3
computational_simulation,001_o0_ideal_long,original,Q-sticky,time_construction,306.51152955551845,1.5571516362227444,303.45951234852186,309.56354676251505,32,3
computational_simulation,001_o0_ideal_long,original,Q-sticky,time_interaction,14.526802203636715,0.1027827566569275,14.325348000589136,14.728256406684293,32,3
computational_simulation,001_o0_ideal_long,original,Q-sticky,time_release,14.430784651046736,0.0967942671396595,14.241067887453003,14.620501414640469,32,3
computational_simulation,001_o0_ideal_long,original,Q-sticky,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,Q-sticky,time_idle,0.250000000000001,6.89671264019694e-15,0.24999999999998748,0.25000000000001454,32,3
computational_simulation,001_o0_ideal_long,original,M,correct,7.843750000000001,0.07017702749598365,7.706203026107873,7.981296973892129,32,3
computational_simulation,001_o0_ideal_long,original,M,incorrect,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,unfinished,4.15625,0.07017702749598363,4.018703026107872,4.293796973892128,32,3
computational_simulation,001_o0_ideal_long,original,M,released,7.843750000000001,0.07017702749598365,7.706203026107873,7.981296973892129,32,3
computational_simulation,001_o0_ideal_long,original,M,never_selected,3.15625,0.07017702749598362,3.0187030261078722,3.2937969738921278,32,3
computational_simulation,001_o0_ideal_long,original,M,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,deferred,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,blocked,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,approved_unreleased,0.05208333333333333,0.021737760738757887,0.009477322285367872,0.09468934438129878,32,3
computational_simulation,001_o0_ideal_long,original,M,review_attempts,8.84375,0.07017702749598363,8.706203026107872,8.981296973892128,32,3
computational_simulation,001_o0_ideal_long,original,M,repairs,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,mean_wait,228.3616952116348,1.3290393412307482,225.75677810282255,230.96661232044707,32,3
computational_simulation,001_o0_ideal_long,original,M,unrelated_wait_sum,1505.4910729852018,7.153112248232772,1491.4709729786655,1519.511172991738,32,3
computational_simulation,001_o0_ideal_long,original,M,source_switches,7.843750000000001,0.07017702749598365,7.706203026107873,7.981296973892129,32,3
computational_simulation,001_o0_ideal_long,original,M,source_returns,6.84375,0.0701770274959836,6.706203026107872,6.981296973892128,32,3
computational_simulation,001_o0_ideal_long,original,M,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,time_orientation,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,time_question,81.52662840911458,0.7612588555768196,80.03456105218402,83.01869576604514,32,3
computational_simulation,001_o0_ideal_long,original,M,time_verification,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,time_construction,426.67256855921465,0.9249836926661814,424.85960052158896,428.48553659684035,32,3
computational_simulation,001_o0_ideal_long,original,M,time_interaction,15.819101595086302,0.1203142401815606,15.583285684330443,16.05491750584216,32,3
computational_simulation,001_o0_ideal_long,original,M,time_release,15.731701436584446,0.13214989696958548,15.472687638524059,15.990715234644833,32,3
computational_simulation,001_o0_ideal_long,original,M,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,001_o0_ideal_long,original,M,time_idle,0.2500000000000046,7.162445768079898e-15,0.24999999999999056,0.25000000000001865,32,3
computational_simulation,002_o0_high_short,original,Q,correct,6.197916666666666,0.11866507999271486,5.965333109880945,6.430500223452388,32,3
computational_simulation,002_o0_high_short,original,Q,incorrect,1.2395833333333333,0.11519266139104199,1.013805717006891,1.4653609496597755,32,3
computational_simulation,002_o0_high_short,original,Q,unfinished,4.5625,0.11635663490946788,4.334440995577443,4.790559004422557,32,3
computational_simulation,002_o0_high_short,original,Q,released,7.4375,0.11635663490946788,7.209440995577443,7.665559004422557,32,3
computational_simulation,002_o0_high_short,original,Q,never_selected,3.46875,0.11482745256256087,3.243688192977381,3.693811807022619,32,3
computational_simulation,002_o0_high_short,original,Q,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q,deferred,0.0625,0.023367390659561435,0.01669991430725959,0.10830008569274041,32,3
computational_simulation,002_o0_high_short,original,Q,blocked,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,002_o0_high_short,original,Q,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,002_o0_high_short,original,Q,review_attempts,8.979166666666668,0.09807454099509129,8.78694056631629,9.171392767017046,32,3
computational_simulation,002_o0_high_short,original,Q,repairs,4.3125,0.10992166891696577,4.097053528922747,4.527946471077253,32,3
computational_simulation,002_o0_high_short,original,Q,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,002_o0_high_short,original,Q,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q,mean_wait,231.68580156079076,2.784477862362356,226.22822495056056,237.14337817102097,32,3
computational_simulation,002_o0_high_short,original,Q,unrelated_wait_sum,1516.3299561120934,15.036794767042576,1486.85783836869,1545.802073855497,32,3
computational_simulation,002_o0_high_short,original,Q,source_switches,7.604166666666666,0.106295452011267,7.395827580724583,7.812505752608749,32,3
computational_simulation,002_o0_high_short,original,Q,source_returns,6.604166666666666,0.106295452011267,6.395827580724583,6.812505752608749,32,3
computational_simulation,002_o0_high_short,original,Q,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q,time_orientation,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q,time_question,82.81920455214922,0.9417851303613514,80.97330569664096,84.66510340765747,32,3
computational_simulation,002_o0_high_short,original,Q,time_verification,140.37798738966978,2.160022359293703,136.14434356545414,144.61163121388543,32,3
computational_simulation,002_o0_high_short,original,Q,time_construction,285.6568671471973,3.1061004604568945,279.5689102447018,291.74482404969285,32,3
computational_simulation,002_o0_high_short,original,Q,time_interaction,16.014937949419327,0.19292786435522136,15.636799335283094,16.39307656355556,32,3
computational_simulation,002_o0_high_short,original,Q,time_release,14.88100296156437,0.23317162868870372,14.423986569334511,15.338019353794229,32,3
computational_simulation,002_o0_high_short,original,Q,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q,time_idle,0.2499999999999904,6.3611323519240314e-15,0.24999999999997793,0.2500000000000029,32,3
computational_simulation,002_o0_high_short,original,G,correct,5.96875,0.10408262738984234,5.764748050315909,6.172751949684091,32,3
computational_simulation,002_o0_high_short,original,G,incorrect,1.1875,0.10992166891696577,0.9720535289227471,1.4029464710772528,32,3
computational_simulation,002_o0_high_short,original,G,unfinished,4.84375,0.10581690139984158,4.636348873256311,5.051151126743689,32,3
computational_simulation,002_o0_high_short,original,G,released,7.15625,0.10581690139984161,6.948848873256311,7.363651126743689,32,3
computational_simulation,002_o0_high_short,original,G,never_selected,3.645833333333333,0.09576318142983098,3.4581374977308643,3.8335291689358018,32,3
computational_simulation,002_o0_high_short,original,G,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,G,deferred,0.17708333333333331,0.03955502666423828,0.09955548107142628,0.2546111855952403,32,3
computational_simulation,002_o0_high_short,original,G,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,002_o0_high_short,original,G,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,002_o0_high_short,original,G,review_attempts,8.697916666666666,0.07828724193062328,8.544473672482644,8.851359660850688,32,3
computational_simulation,002_o0_high_short,original,G,repairs,4.322916666666666,0.10528632130246084,4.116555476913843,4.5292778564194895,32,3
computational_simulation,002_o0_high_short,original,G,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,002_o0_high_short,original,G,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,G,mean_wait,236.1053224006588,2.5818412367954324,231.04491357653976,241.16573122477783,32,3
computational_simulation,002_o0_high_short,original,G,unrelated_wait_sum,1585.916408856267,19.73037501328895,1547.2448738302207,1624.5879438823133,32,3
computational_simulation,002_o0_high_short,original,G,source_switches,2.65625,0.05889585722449316,2.5408141198399936,2.7716858801600064,32,3
computational_simulation,002_o0_high_short,original,G,source_returns,1.65625,0.05889585722449317,1.5408141198399934,1.7716858801600066,32,3
computational_simulation,002_o0_high_short,original,G,groups,2.927083333333333,0.028923235286297477,2.87039379217219,2.983772874494476,32,3
computational_simulation,002_o0_high_short,original,G,time_orientation,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,G,time_question,79.36258320943928,0.8725625125121838,77.6523606849154,81.07280573396316,32,3
computational_simulation,002_o0_high_short,original,G,time_verification,134.03140849131432,2.0626831600145215,129.98854949768585,138.0742674849428,32,3
computational_simulation,002_o0_high_short,original,G,time_construction,284.9898524770487,2.85288732325623,279.3981933234665,290.5815116306309,32,3
computational_simulation,002_o0_high_short,original,G,time_interaction,15.43958957458604,0.14443674331023174,15.156493557697987,15.722685591474095,32,3
computational_simulation,002_o0_high_short,original,G,time_release,14.329770469221224,0.20797429862758207,13.922140843911162,14.737400094531285,32,3
computational_simulation,002_o0_high_short,original,G,time_grouping,11.596795778390444,0.12009113187958502,11.361417159906457,11.83217439687443,32,3
computational_simulation,002_o0_high_short,original,G,time_idle,0.24999999999998926,4.882547765236457e-15,0.24999999999997968,0.24999999999999883,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,correct,6.020833333333334,0.1068210198731427,5.811464134381974,6.230202532284694,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,incorrect,1.2083333333333333,0.11374017740881737,0.9854025856120512,1.4312640810546153,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,unfinished,4.770833333333334,0.10941099638076722,4.5563877804270305,4.985278886239637,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,released,7.229166666666666,0.10941099638076722,7.014721113760363,7.4436122195729695,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,never_selected,3.5729166666666665,0.09954463413257296,3.3778091837668236,3.7680241495665094,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,deferred,0.17708333333333331,0.03955502666423828,0.09955548107142628,0.2546111855952403,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,approved_unreleased,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,review_attempts,8.770833333333334,0.07981483387249008,8.614396258943254,8.927270407723414,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,repairs,4.364583333333334,0.10726246470748958,4.154348902506654,4.574817764160014,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,mean_wait,232.50006361770687,2.637210120552386,227.3311317814242,237.66899545398954,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,unrelated_wait_sum,1570.914748327999,19.769947867195455,1532.1656505082958,1609.663846147702,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,source_switches,2.65625,0.05889585722449316,2.5408141198399936,2.7716858801600064,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,source_returns,1.65625,0.05889585722449317,1.5408141198399934,1.7716858801600066,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_orientation,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_question,80.69579198647205,0.841390306767537,79.04666698520768,82.34491698773641,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_verification,137.27765493391115,1.964546880635464,133.42714304786566,141.12816681995665,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_construction,291.6836698611422,2.648567370401746,286.4924778151548,296.8748619071296,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_interaction,15.60897506099542,0.16355860204492262,15.288400200987372,15.929549921003467,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_release,14.483908157479252,0.22436111310359116,14.044160375796213,14.923655939162291,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,002_o0_high_short,original,Q-source-aware,time_idle,0.24999999999999045,5.6349739348693664e-15,0.2499999999999794,0.2500000000000015,32,3
computational_simulation,002_o0_high_short,original,Q-sticky,correct,6.041666666666666,0.10556852400999431,5.834752359607077,6.248580973726255,32,3
computational_simulation,002_o0_high_short,original,Q-sticky,incorrect,1.21875,0.11842887158732886,0.9866294116888354,1.4508705883111646,32,3
