policy,seed,scenario_hash,evidence,status,error,planned_calls,total_loss,accrued_loss,loss_upper_bound,correct_jobs,jobs_closed,reviews_started,reviews_completed,corrections,late_returns,expired_requests,review_busy_ticks,simulated_ticks_completed,incomplete_service,episode_wall_seconds,scheduled_calls,attempts,prompt_tokens,completion_tokens,unknown_token_attempts,request_wall_seconds,agents,closure_penalty,execution_index,horizon,jobs,phase,review_ticks,risk,run_id,workload
greedy,12009,134e46bb5bf2728d6b54d0b62e4417ec380e9b348bd5d4de58cd632e38693e40,live_gpu,completed,,18,4,4,112,8,9,6,6,3,0,3,6,24,,3.717558,18,18,4204,126,0,2.5280954353511333,3,0,2207,24,9,capacity,1,frozen,capacity/larger/12009/a3/s1/frozen/greedy/lambda0,larger
fcfs,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,5,5,100,9,9,9,9,3,0,0,9,24,,3.710507,18,18,4374,126,0,2.5546572618186474,3,0,2208,24,9,capacity,1,frozen,capacity/larger/12010/a3/s1/frozen/fcfs/lambda0,larger
edf,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,4,4,100,9,9,9,9,3,0,0,9,24,,3.66284,18,18,4374,126,0,2.5209118761122227,3,0,2209,24,9,capacity,1,frozen,capacity/larger/12010/a3/s1/frozen/edf/lambda0,larger
greedy,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,4,4,100,9,9,9,9,3,0,0,9,24,,4.410242,18,18,4374,126,0,2.535476414486766,3,0,2210,24,9,capacity,1,frozen,capacity/larger/12010/a3/s1/frozen/greedy/lambda0,larger
delay,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,4,4,100,9,9,9,9,3,0,0,9,24,,3.629662,18,18,4374,126,0,2.4971850384026766,3,0,2211,24,9,capacity,1,frozen,capacity/larger/12010/a3/s1/frozen/delay/lambda0,larger
edf,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,16,16,100,8,9,8,8,2,0,1,16,24,,3.640929,18,18,4266,126,0,2.54718335904181,3,0,2212,24,9,capacity,2,frozen,capacity/larger/12010/a3/s2/frozen/edf/lambda0,larger
greedy,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,14,14,100,8,9,7,7,2,0,2,14,24,,4.039961,18,18,4210,126,0,2.504047619178891,3,0,2213,24,9,capacity,2,frozen,capacity/larger/12010/a3/s2/frozen/greedy/lambda0,larger
delay,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,16,16,100,8,9,8,8,2,0,1,16,24,,3.529533,18,18,4266,126,0,2.5055975783616304,3,0,2214,24,9,capacity,2,frozen,capacity/larger/12010/a3/s2/frozen/delay/lambda0,larger
fcfs,12010,760b2a0ea62b045002018610cae728573df754efacf1a9df66331a06dd753001,live_gpu,completed,,18,16,16,100,8,9,7,7,2,0,2,14,24,,3.554275,18,18,4266,126,0,2.497772540897131,3,0,2215,24,9,capacity,2,frozen,capacity/larger/12010/a3/s2/frozen/fcfs/lambda0,larger
fcfs,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,28,28,216,16,18,13,13,4,0,5,13,24,,7.013801,36,36,8372,252,0,5.0378367975354195,6,0,2216,24,18,capacity,1,frozen,capacity/larger/12010/a6/s1/frozen/fcfs/lambda0,larger
edf,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,14,14,216,18,18,18,18,6,0,0,18,24,,7.043199,36,36,8752,252,0,5.081991968676448,6,0,2217,24,18,capacity,1,frozen,capacity/larger/12010/a6/s1/frozen/edf/lambda0,larger
greedy,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,27,27,216,16,18,13,13,4,0,5,13,24,,6.983441,36,36,8424,252,0,5.052192155271769,6,0,2218,24,18,capacity,1,frozen,capacity/larger/12010/a6/s1/frozen/greedy/lambda0,larger
delay,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,15,15,216,18,18,17,17,6,0,1,17,24,,7.083433,36,36,8644,252,0,5.091867744922638,6,0,2219,24,18,capacity,1,frozen,capacity/larger/12010/a6/s1/frozen/delay/lambda0,larger
edf,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,37,37,216,16,18,9,9,4,0,9,18,24,,6.950904,36,36,8262,252,0,5.056607833132148,6,0,2220,24,18,capacity,2,frozen,capacity/larger/12010/a6/s2/frozen/edf/lambda0,larger
greedy,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,38,38,216,15,18,8,8,3,0,10,16,24,,6.870129,36,36,8154,252,0,5.032293291762471,6,0,2221,24,18,capacity,2,frozen,capacity/larger/12010/a6/s2/frozen/greedy/lambda0,larger
delay,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,40,40,216,15,18,9,9,3,0,9,18,24,,6.830575,36,36,8262,252,0,5.026434484869242,6,0,2222,24,18,capacity,2,frozen,capacity/larger/12010/a6/s2/frozen/delay/lambda0,larger
fcfs,12010,b78d388b7027e9ba735453cfe2750e027916837e29e740d30910182244b4a3bb,live_gpu,completed,,36,35,35,216,16,18,9,9,4,0,9,18,24,,6.943627,36,36,8262,252,0,5.029365658760071,6,0,2223,24,18,capacity,2,frozen,capacity/larger/12010/a6/s2/frozen/fcfs/lambda0,larger
greedy,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,10,10,288,16,18,8,8,0,0,10,16,24,,7.533806,36,36,8258,252,0,5.044742865487933,6,0,2224,24,18,capacity,2,frozen,capacity/larger/12011/a6/s2/frozen/greedy/lambda0,larger
delay,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,10,10,288,16,18,8,8,0,0,10,16,24,,8.275823,36,36,8258,252,0,5.051082296296954,6,0,2225,24,18,capacity,2,frozen,capacity/larger/12011/a6/s2/frozen/delay/lambda0,larger
fcfs,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,10,10,288,16,18,8,8,0,0,10,16,24,,6.967816,36,36,8258,252,0,5.052651114761829,6,0,2226,24,18,capacity,2,frozen,capacity/larger/12011/a6/s2/frozen/fcfs/lambda0,larger
edf,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,10,10,288,16,18,8,8,0,0,10,16,24,,7.619344,36,36,8258,252,0,5.075981328263879,6,0,2227,24,18,capacity,2,frozen,capacity/larger/12011/a6/s2/frozen/edf/lambda0,larger
delay,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,10,10,288,16,18,13,13,0,0,5,13,24,,7.041634,36,36,8528,252,0,5.031169883906841,6,0,2228,24,18,capacity,1,frozen,capacity/larger/12011/a6/s1/frozen/delay/lambda0,larger
fcfs,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,6,6,288,17,18,14,14,1,0,4,14,24,,8.07664,36,36,8636,252,0,5.034588307142258,6,0,2229,24,18,capacity,1,frozen,capacity/larger/12011/a6/s1/frozen/fcfs/lambda0,larger
edf,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,3,3,288,18,18,16,16,2,0,2,16,24,,6.98781,36,36,8692,252,0,5.041179277002811,6,0,2230,24,18,capacity,1,frozen,capacity/larger/12011/a6/s1/frozen/edf/lambda0,larger
greedy,12011,a29c4ebfbad1dd68d794e1e5fc93a0de6289eb9da16a13edccdebabb88863b14,live_gpu,completed,,36,10,10,288,16,18,11,11,0,0,7,11,24,,7.00548,36,36,8420,252,0,5.051679143682122,6,0,2231,24,18,capacity,1,frozen,capacity/larger/12011/a6/s1/frozen/greedy/lambda0,larger
greedy,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,10,10,142,7,9,5,5,0,0,4,10,24,,3.684787,18,18,4210,126,0,2.520371800288558,3,0,2232,24,9,capacity,2,frozen,capacity/larger/12011/a3/s2/frozen/greedy/lambda0,larger
delay,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,10,10,142,7,9,7,7,0,0,2,14,24,,4.493748,18,18,4318,126,0,2.526713117957115,3,0,2233,24,9,capacity,2,frozen,capacity/larger/12011/a3/s2/frozen/delay/lambda0,larger
fcfs,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,10,10,142,7,9,6,6,0,0,3,12,24,,3.563659,18,18,4318,126,0,2.510173173621297,3,0,2234,24,9,capacity,2,frozen,capacity/larger/12011/a3/s2/frozen/fcfs/lambda0,larger
edf,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,10,10,142,7,9,7,7,0,0,2,14,24,,3.595185,18,18,4318,126,0,2.5186340268701315,3,0,2235,24,9,capacity,2,frozen,capacity/larger/12011/a3/s2/frozen/edf/lambda0,larger
delay,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,6,6,142,8,9,8,8,1,0,1,8,24,,3.693994,18,18,4316,126,0,2.5315772239118814,3,0,2236,24,9,capacity,1,frozen,capacity/larger/12011/a3/s1/frozen/delay/lambda0,larger
fcfs,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,6,6,142,8,9,8,8,1,0,1,8,24,,3.82732,18,18,4316,126,0,2.5290355626493692,3,0,2237,24,9,capacity,1,frozen,capacity/larger/12011/a3/s1/frozen/fcfs/lambda0,larger
edf,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,3,3,142,9,9,9,9,2,0,0,9,24,,4.433158,18,18,4372,126,0,2.551604088395834,3,0,2238,24,9,capacity,1,frozen,capacity/larger/12011/a3/s1/frozen/edf/lambda0,larger
greedy,12011,1595dc2c0c5420235e2eb7f2fabb4ebcd6aae404a0e3878ddc4e745984a7a423,live_gpu,completed,,18,6,6,142,8,9,8,8,1,0,1,8,24,,3.818334,18,18,4316,126,0,2.530948620289564,3,0,2239,24,9,capacity,1,frozen,capacity/larger/12011/a3/s1/frozen/greedy/lambda0,larger
fcfs,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,6,6,122,9,9,8,8,2,0,1,8,24,,3.684127,18,18,4258,126,0,2.5252445247024298,3,0,2240,24,9,capacity,1,frozen,capacity/larger/12012/a3/s1/frozen/fcfs/lambda0,larger
edf,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,6,6,122,9,9,8,8,2,0,1,8,24,,3.595746,18,18,4258,126,0,2.521733060479164,3,0,2241,24,9,capacity,1,frozen,capacity/larger/12012/a3/s1/frozen/edf/lambda0,larger
greedy,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,9,9,122,9,9,8,8,2,0,1,8,24,,3.659123,18,18,4258,126,0,2.5388968717306852,3,0,2242,24,9,capacity,1,frozen,capacity/larger/12012/a3/s1/frozen/greedy/lambda0,larger
delay,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,6,6,122,9,9,8,8,2,0,1,8,24,,3.93119,18,18,4258,126,0,2.5220283772796392,3,0,2243,24,9,capacity,1,frozen,capacity/larger/12012/a3/s1/frozen/delay/lambda0,larger
edf,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,23,23,122,8,9,6,6,1,0,3,12,24,,3.583043,18,18,4152,126,0,2.53807507827878,3,0,2244,24,9,capacity,2,frozen,capacity/larger/12012/a3/s2/frozen/edf/lambda0,larger
greedy,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,34,34,122,7,9,5,5,1,0,4,10,24,,3.608811,18,18,4096,126,0,2.5242460910230875,3,0,2245,24,9,capacity,2,frozen,capacity/larger/12012/a3/s2/frozen/greedy/lambda0,larger
delay,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,23,23,122,8,9,6,6,1,0,3,12,24,,3.549232,18,18,4152,126,0,2.5321478061378,3,0,2246,24,9,capacity,2,frozen,capacity/larger/12012/a3/s2/frozen/delay/lambda0,larger
fcfs,12012,70bf5f8c0f0dfdb620cfbba3fdcd768e4691d00947dd30ccafdec642c31d634d,live_gpu,completed,,18,23,23,122,8,9,6,6,1,0,3,12,24,,3.591062,18,18,4152,126,0,2.515709975734353,3,0,2247,24,9,capacity,2,frozen,capacity/larger/12012/a3/s2/frozen/fcfs/lambda0,larger
fcfs,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,27,27,200,18,18,14,14,4,0,4,14,24,,7.018757,36,36,8462,252,0,5.061292506754398,6,0,2248,24,18,capacity,1,frozen,capacity/larger/12012/a6/s1/frozen/fcfs/lambda0,larger
edf,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,27,27,200,18,18,14,14,4,0,4,14,24,,7.014919,36,36,8462,252,0,5.055768450722098,6,0,2249,24,18,capacity,1,frozen,capacity/larger/12012/a6/s1/frozen/edf/lambda0,larger
greedy,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,18,18,200,18,18,11,11,4,0,7,11,24,,7.064945,36,36,8298,252,0,5.040345648303628,6,0,2250,24,18,capacity,1,frozen,capacity/larger/12012/a6/s1/frozen/greedy/lambda0,larger
delay,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,24,24,200,18,18,14,14,4,0,4,14,24,,6.951972,36,36,8462,252,0,5.008319361135364,6,0,2251,24,18,capacity,1,frozen,capacity/larger/12012/a6/s1/frozen/delay/lambda0,larger
edf,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,60,60,200,15,18,8,8,2,0,10,16,24,,6.916269,36,36,8136,252,0,5.040100447833538,6,0,2252,24,18,capacity,2,frozen,capacity/larger/12012/a6/s2/frozen/edf/lambda0,larger
greedy,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,45,45,200,16,18,8,8,2,0,10,16,24,,6.886443,36,36,8136,252,0,5.021692870184779,6,0,2253,24,18,capacity,2,frozen,capacity/larger/12012/a6/s2/frozen/greedy/lambda0,larger
delay,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,45,45,200,16,18,8,8,2,0,10,16,24,,6.890892,36,36,8136,252,0,5.050247007980943,6,0,2254,24,18,capacity,2,frozen,capacity/larger/12012/a6/s2/frozen/delay/lambda0,larger
fcfs,12012,95a466c0397594826fad44e6d75dfbb576a05636754f7e9cf695cbe28d452e92,live_gpu,completed,,36,60,60,200,15,18,8,8,2,0,10,16,24,,6.916083,36,36,8136,252,0,5.037122514098883,6,0,2255,24,18,capacity,2,frozen,capacity/larger/12012/a6/s2/frozen/fcfs/lambda0,larger
greedy,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,36,36,196,16,18,7,7,4,0,11,14,24,,7.03726,36,36,8196,252,0,5.050868330523372,6,0,2256,24,18,capacity,2,frozen,capacity/larger/12013/a6/s2/frozen/greedy/lambda0,larger
delay,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,34,34,196,17,18,9,9,4,0,9,18,24,,7.677338,36,36,8252,252,0,5.061291605234146,6,0,2257,24,18,capacity,2,frozen,capacity/larger/12013/a6/s2/frozen/delay/lambda0,larger
fcfs,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,49,49,196,16,18,8,8,3,0,10,16,24,,7.117124,36,36,8252,252,0,5.075907440856099,6,0,2258,24,18,capacity,2,frozen,capacity/larger/12013/a6/s2/frozen/fcfs/lambda0,larger
edf,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,55,55,196,16,18,9,9,3,0,9,18,24,,7.646708,36,36,8252,252,0,5.03129462338984,6,0,2259,24,18,capacity,2,frozen,capacity/larger/12013/a6/s2/frozen/edf/lambda0,larger
delay,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,12,12,196,18,18,15,15,5,0,3,15,24,,7.019343,36,36,8630,252,0,5.0611507669091225,6,0,2260,24,18,capacity,1,frozen,capacity/larger/12013/a6/s1/frozen/delay/lambda0,larger
fcfs,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,20,20,196,17,18,12,12,4,0,6,12,24,,7.068674,36,36,8522,252,0,5.070537650957704,6,0,2261,24,18,capacity,1,frozen,capacity/larger/12013/a6/s1/frozen/fcfs/lambda0,larger
edf,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,27,27,196,18,18,15,15,6,0,3,15,24,,7.064693,36,36,8630,252,0,5.0915940050035715,6,0,2262,24,18,capacity,1,frozen,capacity/larger/12013/a6/s1/frozen/edf/lambda0,larger
greedy,12013,e3ddf173d8b8f3a30d42c860516cc89930d39bf3411370bfde2c005cefeb0c84,live_gpu,completed,,36,12,12,196,17,18,11,11,4,0,7,11,24,,7.079884,36,36,8414,252,0,5.073230572044849,6,0,2263,24,18,capacity,1,frozen,capacity/larger/12013/a6/s1/frozen/greedy/lambda0,larger
greedy,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,11,11,92,9,9,6,6,2,0,3,12,24,,4.560258,18,18,4210,126,0,2.5316549092531204,3,0,2264,24,9,capacity,2,frozen,capacity/larger/12013/a3/s2/frozen/greedy/lambda0,larger
delay,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,11,11,92,9,9,6,6,2,0,3,12,24,,3.674379,18,18,4210,126,0,2.5217037592083216,3,0,2265,24,9,capacity,2,frozen,capacity/larger/12013/a3/s2/frozen/delay/lambda0,larger
fcfs,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,13,13,92,9,9,6,6,2,0,3,12,24,,3.56315,18,18,4210,126,0,2.506609335541725,3,0,2266,24,9,capacity,2,frozen,capacity/larger/12013/a3/s2/frozen/fcfs/lambda0,larger
edf,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,13,13,92,9,9,6,6,2,0,3,12,24,,3.64479,18,18,4210,126,0,2.5199552588164806,3,0,2267,24,9,capacity,2,frozen,capacity/larger/12013/a3/s2/frozen/edf/lambda0,larger
delay,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,5,5,92,9,9,8,8,2,0,1,8,24,,3.658196,18,18,4316,126,0,2.5170030016452074,3,0,2268,24,9,capacity,1,frozen,capacity/larger/12013/a3/s1/frozen/delay/lambda0,larger
fcfs,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,5,5,92,9,9,6,6,2,0,3,6,24,,3.775239,18,18,4208,126,0,2.55575542524457,3,0,2269,24,9,capacity,1,frozen,capacity/larger/12013/a3/s1/frozen/fcfs/lambda0,larger
edf,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,9,9,92,9,9,8,8,2,0,1,8,24,,3.696338,18,18,4316,126,0,2.525907864794135,3,0,2270,24,9,capacity,1,frozen,capacity/larger/12013/a3/s1/frozen/edf/lambda0,larger
greedy,12013,80c575bff7fcd4b6d74dc9def16b1ce8633a2e4c88dd08334d64b2f7226592ed,live_gpu,completed,,18,4,4,92,9,9,6,6,2,0,3,6,24,,3.662235,18,18,4208,126,0,2.515570865944028,3,0,2271,24,9,capacity,1,frozen,capacity/larger/12013/a3/s1/frozen/greedy/lambda0,larger
fcfs,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,7,7,68,8,9,7,7,3,0,2,7,24,,3.730371,18,18,4204,126,0,2.545968607068062,3,0,2272,24,9,capacity,1,frozen,capacity/larger/12014/a3/s1/frozen/fcfs/lambda0,larger
edf,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,6,6,68,8,9,7,7,2,0,2,7,24,,3.704751,18,18,4204,126,0,2.52828904427588,3,0,2273,24,9,capacity,1,frozen,capacity/larger/12014/a3/s1/frozen/edf/lambda0,larger
greedy,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,4,4,68,8,9,7,7,3,0,2,7,24,,4.649647,18,18,4204,126,0,2.515799043700099,3,0,2274,24,9,capacity,1,frozen,capacity/larger/12014/a3/s1/frozen/greedy/lambda0,larger
delay,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,4,4,68,8,9,7,7,3,0,2,7,24,,3.753513,18,18,4204,126,0,2.5314951855689287,3,0,2275,24,9,capacity,1,frozen,capacity/larger/12014/a3/s1/frozen/delay/lambda0,larger
edf,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,16,16,68,7,9,4,4,1,0,5,8,24,,3.753433,18,18,4042,126,0,2.5101421885192394,3,0,2276,24,9,capacity,2,frozen,capacity/larger/12014/a3/s2/frozen/edf/lambda0,larger
greedy,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,16,16,68,7,9,4,4,1,0,5,8,24,,3.609877,18,18,4042,126,0,2.511014237999916,3,0,2277,24,9,capacity,2,frozen,capacity/larger/12014/a3/s2/frozen/greedy/lambda0,larger
delay,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,16,16,68,7,9,4,4,1,0,5,8,24,,3.629629,18,18,4042,126,0,2.5286905858665705,3,0,2278,24,9,capacity,2,frozen,capacity/larger/12014/a3/s2/frozen/delay/lambda0,larger
fcfs,12014,54e6d4c13b3dcd4e62602c97fcb1c902c1f09acbfa39ab9bce3d93774bea0270,live_gpu,completed,,18,16,16,68,7,9,4,4,1,0,5,8,24,,3.604035,18,18,4042,126,0,2.528625624254346,3,0,2279,24,9,capacity,2,frozen,capacity/larger/12014/a3/s2/frozen/fcfs/lambda0,larger
fcfs,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,30,30,156,14,18,12,12,3,0,6,12,24,,7.08082,36,36,8302,252,0,5.057818243280053,6,0,2280,24,18,capacity,1,frozen,capacity/larger/12014/a6/s1/frozen/fcfs/lambda0,larger
edf,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,27,27,156,15,18,13,13,4,0,5,13,24,,6.965602,36,36,8410,252,0,5.0443989764899015,6,0,2281,24,18,capacity,1,frozen,capacity/larger/12014/a6/s1/frozen/edf/lambda0,larger
greedy,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,19,19,156,15,18,12,12,5,0,6,12,24,,7.091636,36,36,8302,252,0,5.033138273283839,6,0,2282,24,18,capacity,1,frozen,capacity/larger/12014/a6/s1/frozen/greedy/lambda0,larger
delay,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,17,17,156,15,18,12,12,5,0,6,12,24,,7.163615,36,36,8302,252,0,5.055480249226093,6,0,2283,24,18,capacity,1,frozen,capacity/larger/12014/a6/s1/frozen/delay/lambda0,larger
edf,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,38,38,156,14,18,8,8,2,0,10,16,24,,6.956184,36,36,8140,252,0,5.0408003218472,6,0,2284,24,18,capacity,2,frozen,capacity/larger/12014/a6/s2/frozen/edf/lambda0,larger
greedy,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,32,32,156,14,18,5,5,2,0,13,10,24,,7.006774,36,36,7976,252,0,5.047478195279837,6,0,2285,24,18,capacity,2,frozen,capacity/larger/12014/a6/s2/frozen/greedy/lambda0,larger
delay,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,32,32,156,14,18,7,7,2,0,11,14,24,,7.018644,36,36,8032,252,0,5.0246175322681665,6,0,2286,24,18,capacity,2,frozen,capacity/larger/12014/a6/s2/frozen/delay/lambda0,larger
fcfs,12014,c077a6c2a5bab69c1ae5731b82ccfff28cef40c22bf275cc1b29893a1b2d557a,live_gpu,completed,,36,38,38,156,14,18,7,7,2,0,11,14,24,,7.014488,36,36,8032,252,0,5.01704902946949,6,0,2287,24,18,capacity,2,frozen,capacity/larger/12014/a6/s2/frozen/fcfs/lambda0,larger
greedy,12015,2dbf502071ed65910d967aea90c0f046885d8d2ebacc6b4e52aa4e8a241ac98f,live_gpu,completed,,36,12,12,184,16,18,6,6,0,0,12,12,24,,7.144497,36,36,8092,252,0,5.086172387003899,6,0,2288,24,18,capacity,2,frozen,capacity/larger/12015/a6/s2/frozen/greedy/lambda0,larger
delay,12015,2dbf502071ed65910d967aea90c0f046885d8d2ebacc6b4e52aa4e8a241ac98f,live_gpu,completed,,36,8,8,184,17,18,7,7,1,0,11,14,24,,7.13125,36,36,8148,252,0,5.02789275161922,6,0,2289,24,18,capacity,2,frozen,capacity/larger/12015/a6/s2/frozen/delay/lambda0,larger
