agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,status,total_loss,accrued_loss,correct_jobs,incorrect_jobs,reviews_completed,corrections,review_utilization,expired_requests,initially_infeasible_expiries,zero_value_expiries,missed_opportunities,wrong_missed_opportunities,max_outstanding,episode_wall_seconds,request_wall_seconds,scheduled_calls,attempts,retries,failed_attempts,unfinished_attempts,prompt_tokens,completion_tokens,unknown_token_attempts,augmented_loss,objective_missed_opportunities
6,0,2389,24,18,246,capacity,36,fcfs,1,frozen,capacity/larger/12021/a6/s1/frozen/fcfs/lambda0,a4847d6de58341add9afee58930d97ef0a406484d1ecf2ce5676602ae3d33163,12021,larger,completed,29,29,17,1,12,5,0.5,6,0,2,4,0,6,7.929214,5.022617200389504,36,36,0,0,0,8412,252,0,29,4
6,0,2390,24,18,246,capacity,36,edf,1,frozen,capacity/larger/12021/a6/s1/frozen/edf/lambda0,a4847d6de58341add9afee58930d97ef0a406484d1ecf2ce5676602ae3d33163,12021,larger,completed,27,27,17,1,14,4,0.5833333333333334,4,0,2,2,0,6,7.01759,5.037984238937497,36,36,0,0,0,8468,252,0,27,2
6,0,2391,24,18,246,capacity,36,greedy,1,frozen,capacity/larger/12021/a6/s1/frozen/greedy/lambda0,a4847d6de58341add9afee58930d97ef0a406484d1ecf2ce5676602ae3d33163,12021,larger,completed,19,19,16,2,10,3,0.4166666666666667,8,0,2,6,1,6,7.49893,5.037065826356411,36,36,0,0,0,8196,252,0,19,6
3,0,2392,24,9,118,capacity,18,greedy,2,frozen,capacity/larger/12021/a3/s2/frozen/greedy/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,6,6,9,0,5,2,0.4166666666666667,4,2,1,1,0,3,3.649016,2.5209606494754553,18,18,0,0,0,4100,126,0,6,1
3,0,2393,24,9,118,capacity,18,delay,2,frozen,capacity/larger/12021/a3/s2/frozen/delay/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,12,12,9,0,5,2,0.4166666666666667,4,2,1,1,0,3,3.595403,2.5097928028553724,18,18,0,0,0,4100,126,0,12,1
3,0,2394,24,9,118,capacity,18,fcfs,2,frozen,capacity/larger/12021/a3/s2/frozen/fcfs/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,12,12,9,0,5,2,0.4166666666666667,4,2,1,1,0,3,3.682878,2.5215552859008312,18,18,0,0,0,4100,126,0,12,1
3,0,2395,24,9,118,capacity,18,edf,2,frozen,capacity/larger/12021/a3/s2/frozen/edf/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,12,12,9,0,5,2,0.4166666666666667,4,2,1,1,0,3,3.655763,2.511587891727686,18,18,0,0,0,4100,126,0,12,1
3,0,2396,24,9,118,capacity,18,delay,1,frozen,capacity/larger/12021/a3/s1/frozen/delay/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,6,6,9,0,7,2,0.2916666666666667,2,0,1,1,0,3,3.804587,2.5372346751391888,18,18,0,0,0,4262,126,0,6,1
3,0,2397,24,9,118,capacity,18,fcfs,1,frozen,capacity/larger/12021/a3/s1/frozen/fcfs/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,6,6,9,0,7,2,0.2916666666666667,2,0,1,1,0,3,3.88334,2.5948248971253633,18,18,0,0,0,4262,126,0,6,1
3,0,2398,24,9,118,capacity,18,edf,1,frozen,capacity/larger/12021/a3/s1/frozen/edf/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,6,6,9,0,7,2,0.2916666666666667,2,0,1,1,0,3,3.753061,2.5550978500396013,18,18,0,0,0,4262,126,0,6,1
3,0,2399,24,9,118,capacity,18,greedy,1,frozen,capacity/larger/12021/a3/s1/frozen/greedy/lambda0,8c0dab88571119ff30330813c72736a766f31d3c3883dc686ef79a3a3af3d7e1,12021,larger,completed,3,3,9,0,7,2,0.2916666666666667,2,0,1,1,0,3,4.175583,2.537974188104272,18,18,0,0,0,4262,126,0,3,1
3,0,2400,24,9,126,capacity,18,fcfs,1,frozen,capacity/larger/12022/a3/s1/frozen/fcfs/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,9,2,0.375,0,0,0,0,0,3,3.866638,2.5570484828203917,18,18,0,0,0,4370,126,0,0,0
3,0,2401,24,9,126,capacity,18,edf,1,frozen,capacity/larger/12022/a3/s1/frozen/edf/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,9,1,0.375,0,0,0,0,0,3,3.888013,2.5545869152992964,18,18,0,0,0,4370,126,0,0,0
3,0,2402,24,9,126,capacity,18,greedy,1,frozen,capacity/larger/12022/a3/s1/frozen/greedy/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,9,1,0.375,0,0,0,0,0,3,3.940075,2.587922153994441,18,18,0,0,0,4370,126,0,0,0
3,0,2403,24,9,126,capacity,18,delay,1,frozen,capacity/larger/12022/a3/s1/frozen/delay/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,9,1,0.375,0,0,0,0,0,3,3.909971,2.598596064373851,18,18,0,0,0,4370,126,0,0,0
3,0,2404,24,9,126,capacity,18,edf,2,frozen,capacity/larger/12022/a3/s2/frozen/edf/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,8,1,0.6666666666666666,1,0,0,1,0,3,3.799424,2.570003481581807,18,18,0,0,0,4316,126,0,0,1
3,0,2405,24,9,126,capacity,18,greedy,2,frozen,capacity/larger/12022/a3/s2/frozen/greedy/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,6,1,0.5,3,0,0,3,0,3,3.726572,2.537285489961505,18,18,0,0,0,4208,126,0,0,3
3,0,2406,24,9,126,capacity,18,delay,2,frozen,capacity/larger/12022/a3/s2/frozen/delay/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,7,1,0.5833333333333334,2,0,0,2,0,3,3.675197,2.511922847479582,18,18,0,0,0,4316,126,0,0,2
3,0,2407,24,9,126,capacity,18,fcfs,2,frozen,capacity/larger/12022/a3/s2/frozen/fcfs/lambda0,face3b394a14817105be1e9d576edeb15e0d8df4833e8cb8595fc84ee3825215,12022,larger,completed,0,0,9,0,7,1,0.5833333333333334,2,0,0,2,0,3,3.625665,2.5146656073629856,18,18,0,0,0,4316,126,0,0,2
6,0,2408,24,18,228,capacity,36,fcfs,1,frozen,capacity/larger/12022/a6/s1/frozen/fcfs/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,28,28,13,5,13,1,0.5416666666666666,5,0,1,4,4,5,7.091811,5.046777967363596,36,36,0,0,0,8524,252,0,28,4
6,0,2409,24,18,228,capacity,36,edf,1,frozen,capacity/larger/12022/a6/s1/frozen/edf/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,8,8,16,2,16,4,0.6666666666666666,2,0,1,1,1,5,7.220785,5.076209964230657,36,36,0,0,0,8688,252,0,8,1
6,0,2410,24,18,228,capacity,36,greedy,1,frozen,capacity/larger/12022/a6/s1/frozen/greedy/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,28,28,13,5,13,1,0.5416666666666666,5,0,1,4,4,5,7.205852,5.084399104118347,36,36,0,0,0,8524,252,0,28,4
6,0,2411,24,18,228,capacity,36,delay,1,frozen,capacity/larger/12022/a6/s1/frozen/delay/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,11,11,15,3,15,3,0.625,3,0,1,2,2,5,7.173135,5.041148584336042,36,36,0,0,0,8688,252,0,11,2
6,0,2412,24,18,228,capacity,36,edf,2,frozen,capacity/larger/12022/a6/s2/frozen/edf/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,28,28,14,4,8,1,0.6666666666666666,10,2,1,7,2,6,7.869177,5.078730581328273,36,36,0,0,0,8198,252,0,28,7
6,0,2413,24,18,228,capacity,36,greedy,2,frozen,capacity/larger/12022/a6/s2/frozen/greedy/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,28,28,14,4,7,1,0.5833333333333334,11,2,1,8,2,6,6.930799,5.0183645486831665,36,36,0,0,0,8198,252,0,28,8
6,0,2414,24,18,228,capacity,36,delay,2,frozen,capacity/larger/12022/a6/s2/frozen/delay/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,28,28,14,4,8,1,0.6666666666666666,10,2,1,7,2,6,7.048132,5.033980142325163,36,36,0,0,0,8198,252,0,28,7
6,0,2415,24,18,228,capacity,36,fcfs,2,frozen,capacity/larger/12022/a6/s2/frozen/fcfs/lambda0,e347ac446026817add6723e70f0cbd87b9cfbf353d23728af27cc3ab40f632eb,12022,larger,completed,28,28,14,4,8,1,0.6666666666666666,10,2,1,7,2,6,7.196267,5.032984893769026,36,36,0,0,0,8198,252,0,28,7
6,0,2416,24,18,228,capacity,36,greedy,2,frozen,capacity/larger/12023/a6/s2/frozen/greedy/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,55,55,14,4,9,2,0.75,9,1,2,6,3,6,7.147518,5.097428169101477,36,36,0,0,0,8256,252,0,55,6
6,0,2417,24,18,228,capacity,36,delay,2,frozen,capacity/larger/12023/a6/s2/frozen/delay/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,46,46,15,3,9,4,0.75,9,1,2,6,2,6,7.266165,5.0285735838115215,36,36,0,0,0,8256,252,0,46,6
6,0,2418,24,18,228,capacity,36,fcfs,2,frozen,capacity/larger/12023/a6/s2/frozen/fcfs/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,42,42,16,2,9,4,0.75,9,1,2,6,2,6,7.486236,5.046915218234062,36,36,0,0,0,8256,252,0,42,6
6,0,2419,24,18,228,capacity,36,edf,2,frozen,capacity/larger/12023/a6/s2/frozen/edf/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,49,49,15,3,9,3,0.75,9,1,2,6,3,6,7.450655,5.039995262399316,36,36,0,0,0,8256,252,0,49,6
6,0,2420,24,18,228,capacity,36,delay,1,frozen,capacity/larger/12023/a6/s1/frozen/delay/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,19,19,17,1,15,6,0.625,3,0,2,1,1,5,7.444488,5.044757453724742,36,36,0,0,0,8746,252,0,19,1
6,0,2421,24,18,228,capacity,36,fcfs,1,frozen,capacity/larger/12023/a6/s1/frozen/fcfs/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,27,27,16,2,14,5,0.5833333333333334,4,0,2,2,2,5,7.437051,5.075644405558705,36,36,0,0,0,8638,252,0,27,2
6,0,2422,24,18,228,capacity,36,edf,1,frozen,capacity/larger/12023/a6/s1/frozen/edf/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,18,18,18,0,16,7,0.6666666666666666,2,0,2,0,0,5,7.500964,5.109237050637603,36,36,0,0,0,8746,252,0,18,0
6,0,2423,24,18,228,capacity,36,greedy,1,frozen,capacity/larger/12023/a6/s1/frozen/greedy/lambda0,9964c99f6b17b06798df66b28e4dd1fc3af10b10815d3fca620d4cd832fd7522,12023,larger,completed,26,26,16,2,13,5,0.5416666666666666,5,0,2,3,2,5,7.350708,5.054949376732111,36,36,0,0,0,8582,252,0,26,3
3,0,2424,24,9,132,capacity,18,greedy,2,frozen,capacity/larger/12023/a3/s2/frozen/greedy/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,10,10,8,1,7,3,0.5833333333333334,2,1,0,1,0,3,3.739037,2.517455540597439,18,18,0,0,0,4318,126,0,10,1
3,0,2425,24,9,132,capacity,18,delay,2,frozen,capacity/larger/12023/a3/s2/frozen/delay/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,18,18,8,1,7,2,0.5833333333333334,2,1,0,1,1,3,4.044156,2.5306137576699257,18,18,0,0,0,4318,126,0,18,1
3,0,2426,24,9,132,capacity,18,fcfs,2,frozen,capacity/larger/12023/a3/s2/frozen/fcfs/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,10,10,8,1,6,3,0.5,3,1,0,2,0,3,3.862289,2.5118690747767687,18,18,0,0,0,4210,126,0,10,2
3,0,2427,24,9,132,capacity,18,edf,2,frozen,capacity/larger/12023/a3/s2/frozen/edf/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,18,18,8,1,7,2,0.5833333333333334,2,1,0,1,1,3,3.816584,2.5075110737234354,18,18,0,0,0,4318,126,0,18,1
3,0,2428,24,9,132,capacity,18,delay,1,frozen,capacity/larger/12023/a3/s1/frozen/delay/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,6,6,8,1,8,3,0.3333333333333333,1,0,0,1,1,3,4.440163,2.5279559325426817,18,18,0,0,0,4372,126,0,6,1
3,0,2429,24,9,132,capacity,18,fcfs,1,frozen,capacity/larger/12023/a3/s1/frozen/fcfs/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,6,6,8,1,8,3,0.3333333333333333,1,0,0,1,1,3,4.071806,2.519485902041197,18,18,0,0,0,4372,126,0,6,1
3,0,2430,24,9,132,capacity,18,edf,1,frozen,capacity/larger/12023/a3/s1/frozen/edf/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,9,9,9,0,9,4,0.375,0,0,0,0,0,3,3.84348,2.5297849141061306,18,18,0,0,0,4372,126,0,9,0
3,0,2431,24,9,132,capacity,18,greedy,1,frozen,capacity/larger/12023/a3/s1/frozen/greedy/lambda0,05898688c3c3ce01530c9f6a2865842c63477e86771a1670a37ef1a5790f1c87,12023,larger,completed,6,6,8,1,8,3,0.3333333333333333,1,0,0,1,1,3,3.982766,2.5390825420618057,18,18,0,0,0,4372,126,0,6,1
3,0,2432,24,9,104,capacity,18,fcfs,1,frozen,capacity/larger/12024/a3/s1/frozen/fcfs/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,10,10,9,0,9,4,0.375,0,0,0,0,0,3,4.085017,2.6029531210660934,18,18,0,0,0,4370,130,0,10,0
3,0,2433,24,9,104,capacity,18,edf,1,frozen,capacity/larger/12024/a3/s1/frozen/edf/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,11,11,9,0,9,3,0.375,0,0,0,0,0,3,4.031669,2.5858615059405565,18,18,0,0,0,4370,130,0,11,0
3,0,2434,24,9,104,capacity,18,greedy,1,frozen,capacity/larger/12024/a3/s1/frozen/greedy/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,4,4,9,0,7,2,0.2916666666666667,2,0,0,2,0,3,3.918471,2.538589973002672,18,18,0,0,0,4262,126,0,4,2
3,0,2435,24,9,104,capacity,18,delay,1,frozen,capacity/larger/12024/a3/s1/frozen/delay/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,7,7,9,0,9,3,0.375,0,0,0,0,0,3,4.00428,2.6137176416814327,18,18,0,0,0,4370,130,0,7,0
3,0,2436,24,9,104,capacity,18,edf,2,frozen,capacity/larger/12024/a3/s2/frozen/edf/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,8,8,9,0,8,2,0.6666666666666666,1,1,0,0,0,3,3.929038,2.5965970624238253,18,18,0,0,0,4264,130,0,8,0
3,0,2437,24,9,104,capacity,18,greedy,2,frozen,capacity/larger/12024/a3/s2/frozen/greedy/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,8,8,9,0,6,2,0.5,3,1,0,2,0,3,3.907267,2.6092801354825497,18,18,0,0,0,4156,130,0,8,2
3,0,2438,24,9,104,capacity,18,delay,2,frozen,capacity/larger/12024/a3/s2/frozen/delay/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,8,8,9,0,8,2,0.6666666666666666,1,1,0,0,0,3,3.860128,2.5348567496985197,18,18,0,0,0,4264,126,0,8,0
3,0,2439,24,9,104,capacity,18,fcfs,2,frozen,capacity/larger/12024/a3/s2/frozen/fcfs/lambda0,faca74080a9fd0dc374b83ce3f111788da93d5073f2cae15d88884503d7cf6d8,12024,larger,completed,8,8,9,0,7,2,0.5833333333333334,2,1,0,1,0,3,3.891378,2.5400580558925867,18,18,0,0,0,4264,126,0,8,1
6,0,2440,24,18,198,capacity,36,fcfs,1,frozen,capacity/larger/12024/a6/s1/frozen/fcfs/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,12,12,18,0,13,4,0.5416666666666666,5,0,0,5,0,6,7.523155,5.164107205346227,36,36,0,0,0,8470,256,0,12,5
6,0,2441,24,18,198,capacity,36,edf,1,frozen,capacity/larger/12024/a6/s1/frozen/edf/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,20,20,18,0,15,4,0.625,3,0,0,3,0,6,8.356249,5.094697615131736,36,36,0,0,0,8526,256,0,20,3
6,0,2442,24,18,198,capacity,36,greedy,1,frozen,capacity/larger/12024/a6/s1/frozen/greedy/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,9,9,18,0,11,3,0.4583333333333333,7,0,0,7,0,6,7.441051,5.1125877518206835,36,36,0,0,0,8414,256,0,9,7
6,0,2443,24,18,198,capacity,36,delay,1,frozen,capacity/larger/12024/a6/s1/frozen/delay/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,6,6,18,0,14,2,0.5833333333333334,4,0,0,4,0,6,7.331346,5.11381259560585,36,36,0,0,0,8470,256,0,6,4
6,0,2444,24,18,198,capacity,36,edf,2,frozen,capacity/larger/12024/a6/s2/frozen/edf/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,14,14,17,1,8,2,0.6666666666666666,10,3,0,7,1,6,7.09778,5.030690671876073,36,36,0,0,0,8144,252,0,14,7
6,0,2445,24,18,198,capacity,36,greedy,2,frozen,capacity/larger/12024/a6/s2/frozen/greedy/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,20,20,16,2,8,1,0.6666666666666666,10,3,0,7,2,6,7.373817,5.044893343001604,36,36,0,0,0,8144,252,0,20,7
6,0,2446,24,18,198,capacity,36,delay,2,frozen,capacity/larger/12024/a6/s2/frozen/delay/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,20,20,16,2,8,1,0.6666666666666666,10,3,0,7,2,6,7.640644,5.0665820725262165,36,36,0,0,0,8144,252,0,20,7
6,0,2447,24,18,198,capacity,36,fcfs,2,frozen,capacity/larger/12024/a6/s2/frozen/fcfs/lambda0,330dff568c724c8bfda808c21631d101f3c7f8bffcf6de9d0b93a775947a102c,12024,larger,completed,14,14,17,1,8,2,0.6666666666666666,10,3,0,7,1,6,7.244172,5.039581056684256,36,36,0,0,0,8144,252,0,14,7
6,0,2448,24,18,184,capacity,36,greedy,2,frozen,capacity/larger/12025/a6/s2/frozen/greedy/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,36,36,15,3,9,4,0.75,9,3,0,6,1,6,8.189485,5.089256530627608,36,36,0,0,0,8246,252,0,36,6
6,0,2449,24,18,184,capacity,36,delay,2,frozen,capacity/larger/12025/a6/s2/frozen/delay/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,36,36,15,3,9,4,0.75,9,3,0,6,1,6,8.096058,5.083625730127096,36,36,0,0,0,8246,252,0,36,6
6,0,2450,24,18,184,capacity,36,fcfs,2,frozen,capacity/larger/12025/a6/s2/frozen/fcfs/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,36,36,15,3,9,4,0.75,9,3,0,6,1,6,7.166673,5.058496840298176,36,36,0,0,0,8246,252,0,36,6
6,0,2451,24,18,184,capacity,36,edf,2,frozen,capacity/larger/12025/a6/s2/frozen/edf/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,46,46,14,4,9,3,0.75,9,3,0,6,2,6,7.286098,5.0227617509663105,36,36,0,0,0,8246,252,0,46,6
6,0,2452,24,18,184,capacity,36,delay,1,frozen,capacity/larger/12025/a6/s1/frozen/delay/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,22,22,16,2,14,5,0.5833333333333334,4,0,0,4,2,5,7.353887,5.0751056633889675,36,36,0,0,0,8464,252,0,22,4
6,0,2453,24,18,184,capacity,36,fcfs,1,frozen,capacity/larger/12025/a6/s1/frozen/fcfs/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,22,22,16,2,13,5,0.5416666666666666,5,0,0,5,2,5,7.569767,5.070041563361883,36,36,0,0,0,8408,252,0,22,5
6,0,2454,24,18,184,capacity,36,edf,1,frozen,capacity/larger/12025/a6/s1/frozen/edf/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,39,39,17,1,17,6,0.7083333333333334,1,0,0,1,1,5,7.445492,5.0217353869229555,36,36,0,0,0,8628,252,0,39,1
6,0,2455,24,18,184,capacity,36,greedy,1,frozen,capacity/larger/12025/a6/s1/frozen/greedy/lambda0,6bb8599843572324a57b43549b25fc75e9f8ebe91edf7c318d1f3c2efbc7927d,12025,larger,completed,23,23,16,2,13,5,0.5416666666666666,5,0,0,5,2,5,7.370946,5.04531617462635,36,36,0,0,0,8408,252,0,23,5
3,0,2456,24,9,94,capacity,18,greedy,2,frozen,capacity/larger/12025/a3/s2/frozen/greedy/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,15,15,8,1,6,3,0.5,3,1,0,2,0,3,4.898149,2.537042584270239,18,18,0,0,0,4204,126,0,15,2
3,0,2457,24,9,94,capacity,18,delay,2,frozen,capacity/larger/12025/a3/s2/frozen/delay/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,15,15,8,1,6,3,0.5,3,1,0,2,0,3,3.941608,2.5437936577945948,18,18,0,0,0,4204,126,0,15,2
3,0,2458,24,9,94,capacity,18,fcfs,2,frozen,capacity/larger/12025/a3/s2/frozen/fcfs/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,15,15,8,1,6,3,0.5,3,1,0,2,0,3,3.81039,2.5113325342535973,18,18,0,0,0,4204,126,0,15,2
3,0,2459,24,9,94,capacity,18,edf,2,frozen,capacity/larger/12025/a3/s2/frozen/edf/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,21,21,8,1,7,3,0.5833333333333334,2,1,0,1,0,3,3.999865,2.516557864844799,18,18,0,0,0,4260,126,0,21,1
3,0,2460,24,9,94,capacity,18,delay,1,frozen,capacity/larger/12025/a3/s1/frozen/delay/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,8,8,9,0,9,4,0.375,0,0,0,0,0,3,3.941841,2.528832407668233,18,18,0,0,0,4368,126,0,8,0
3,0,2461,24,9,94,capacity,18,fcfs,1,frozen,capacity/larger/12025/a3/s1/frozen/fcfs/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,10,10,8,1,8,3,0.3333333333333333,1,0,0,1,1,3,4.277146,2.502669356763363,18,18,0,0,0,4368,126,0,10,1
3,0,2462,24,9,94,capacity,18,edf,1,frozen,capacity/larger/12025/a3/s1/frozen/edf/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,11,11,9,0,9,4,0.375,0,0,0,0,0,3,4.158526,2.5230312421917915,18,18,0,0,0,4368,126,0,11,0
3,0,2463,24,9,94,capacity,18,greedy,1,frozen,capacity/larger/12025/a3/s1/frozen/greedy/lambda0,a2a7ec29957052199e4f32d2eea95b138d6d211902aec22b5b6f6b013f4b641f,12025,larger,completed,10,10,8,1,8,3,0.3333333333333333,1,0,0,1,1,3,3.911716,2.5090942922979593,18,18,0,0,0,4368,126,0,10,1
3,0,2464,24,9,78,capacity,18,fcfs,1,frozen,capacity/larger/12026/a3/s1/frozen/fcfs/lambda0,98a1e0c2ef60696dc45e85e0b790247ef48cd04aa8e72c93af50a9a51926991c,12026,larger,completed,5,5,9,0,9,3,0.375,0,0,0,0,0,3,4.090418,2.529430393129587,18,18,0,0,0,4370,126,0,5,0
3,0,2465,24,9,78,capacity,18,edf,1,frozen,capacity/larger/12026/a3/s1/frozen/edf/lambda0,98a1e0c2ef60696dc45e85e0b790247ef48cd04aa8e72c93af50a9a51926991c,12026,larger,completed,5,5,9,0,9,3,0.375,0,0,0,0,0,3,4.145601,2.5261096842586994,18,18,0,0,0,4370,126,0,5,0
3,0,2466,24,9,78,capacity,18,greedy,1,frozen,capacity/larger/12026/a3/s1/frozen/greedy/lambda0,98a1e0c2ef60696dc45e85e0b790247ef48cd04aa8e72c93af50a9a51926991c,12026,larger,completed,8,8,8,1,8,2,0.3333333333333333,1,0,0,1,1,3,4.054,2.5195392221212387,18,18,0,0,0,4262,126,0,8,1
