blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
0,evaluation_16,2,1,0,1,1,0,edf,0,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,0.00011040084064006805,5.517189856618643e-05
0,evaluation_16,1,1,0,1,1,0,uncertainty,0,3,2,0.6,0,completed,3,0,0,complexity_time,0,0,9.410397615283728e-05,5.899299867451191e-05
0,evaluation_16,2,1,0,2,2,0,greedy,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,0.0001272109802812338,8.593709208071232e-05
0,evaluation_16,3,1,0,2,2,0,search,0,4,1,0.8,0,completed,3,2,0,complexity_time,0,0,0.0001432918943464756,5.1709008403122425e-05
0,evaluation_16,0,0,1,3,4,12,no_review,0,0,1,0.0,4,completed,2,0,0,complexity_time,8,1,0.00017993699293583632,4.354503471404314e-05
0,evaluation_16,2,1,0,2,2,0,fcfs,0,3,1,0.6,0,completed,3,1,0,complexity_time,0,0,6.010697688907385e-05,2.95939389616251e-05
0,evaluation_16,3,1,0,2,2,0,edf,0,4,1,0.8,0,completed,3,2,0,complexity_time,0,0,0.00010666903108358383,4.0048034861683846e-05
0,evaluation_16,2,1,0,2,2,0,uncertainty,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,8.555804379284382e-05,4.818697925657034e-05
0,evaluation_16,1,0,0,0,0,4,greedy,1,2,2,0.4,4,completed,2,0,1,reference,0,0,6.0791149735450745e-05,2.8414069674909115e-05
0,evaluation_16,1,0,0,0,0,4,search,1,2,2,0.4,4,completed,2,0,1,reference,0,0,5.826097913086414e-05,2.724898513406515e-05
0,evaluation_16,0,0,0,0,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00010336586274206638,3.280292730778456e-05
0,evaluation_16,1,0,0,0,0,4,fcfs,1,2,2,0.4,4,completed,2,0,1,reference,0,0,5.685992073267698e-05,3.133597783744335e-05
0,evaluation_16,1,0,0,0,0,4,edf,1,2,2,0.4,4,completed,2,0,1,reference,0,0,6.443902384489775e-05,3.778201062232256e-05
0,evaluation_16,1,0,0,0,0,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,reference,0,0,6.022094748914242e-05,3.240397199988365e-05
0,evaluation_16,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.92090655118227e-05,2.7092057280242443e-05
0,evaluation_16,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.779205821454525e-05,2.6350957341492176e-05
0,evaluation_16,0,0,0,1,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00010493607260286808,3.190699499100447e-05
0,evaluation_16,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.652608186006546e-05,2.167699858546257e-05
0,evaluation_16,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.4271000660955906e-05,2.1401094272732735e-05
0,evaluation_16,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.951807204633951e-05,2.2877007722854614e-05
0,evaluation_16,1,0,0,0,0,4,greedy,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,6.58681383356452e-05,3.602402284741402e-05
0,evaluation_16,1,0,0,0,0,4,search,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,7.817731238901615e-05,4.471605643630028e-05
0,evaluation_16,0,0,0,0,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00010848708916455507,3.516103606671095e-05
0,evaluation_16,1,0,0,0,0,4,fcfs,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,5.561008583754301e-05,3.184308297932148e-05
0,evaluation_16,1,0,0,0,0,4,edf,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,6.226601544767618e-05,3.330595791339874e-05
0,evaluation_16,1,0,0,0,0,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,6.209395360201597e-05,3.168289549648762e-05
0,evaluation_16,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.896591417491436e-05,2.3470958694815636e-05
0,evaluation_16,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.656294524669647e-05,2.6311026886105537e-05
0,evaluation_16,0,0,0,1,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.0001021769130602479,3.091897815465927e-05
0,evaluation_16,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.7084991820156574e-05,2.1243933588266373e-05
0,evaluation_16,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.646690260618925e-05,2.733489964157343e-05
0,evaluation_16,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.614214412868023e-05,2.247607335448265e-05
0,evaluation_16,1,0,0,0,0,4,greedy,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,5.73829747736454e-05,2.916704397648573e-05
0,evaluation_16,1,0,0,0,0,4,search,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,6.387184839695692e-05,3.289501182734966e-05
0,evaluation_16,0,0,0,0,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010137713979929686,2.990197390317917e-05
0,evaluation_16,1,0,0,0,0,4,fcfs,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,5.974504165351391e-05,3.395893145352602e-05
0,evaluation_16,1,0,0,0,0,4,edf,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,6.348011083900928e-05,3.722903784364462e-05
0,evaluation_16,1,0,0,0,0,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,complexity_time,0,0,6.222911179065704e-05,3.250001464039087e-05
0,evaluation_16,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,5.343311931937933e-05,2.4941982701420784e-05
0,evaluation_16,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,6.0402555391192436e-05,2.9046903364360332e-05
0,evaluation_16,0,0,0,1,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,9.929807856678963e-05,3.17390076816082e-05
0,evaluation_16,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.058110062032938e-05,1.857103779911995e-05
0,evaluation_16,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,4.9751950427889824e-05,2.328201662749052e-05
0,evaluation_16,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,complexity_time,0,0,8.537888061255217e-05,4.0124054066836834e-05
0,evaluation_16,1,0,0,0,0,8,greedy,2,2,2,0.4,8,completed,1,0,2,reference,0,0,2.8615817427635193e-05,1.9958941265940666e-05
0,evaluation_16,1,0,0,0,0,8,search,2,2,2,0.4,8,completed,1,0,2,reference,0,0,3.610714338719845e-05,2.518598921597004e-05
0,evaluation_16,0,0,0,0,0,8,no_review,2,0,2,0.0,8,completed,1,0,2,reference,0,0,3.9433944039046764e-05,1.722201704978943e-05
0,evaluation_16,1,0,0,0,0,8,fcfs,2,2,2,0.4,8,completed,1,0,2,reference,0,0,2.5565153919160366e-05,1.6467995010316372e-05
0,evaluation_16,1,0,0,0,0,8,edf,2,2,2,0.4,8,completed,1,0,2,reference,0,0,3.507314249873161e-05,2.2860011085867882e-05
0,evaluation_16,1,0,0,0,0,8,uncertainty,2,2,2,0.4,8,completed,1,0,2,reference,0,0,3.047194331884384e-05,2.0315987057983875e-05
0,evaluation_16,1,0,0,0,0,8,greedy,2,1,1,0.2,8,completed,1,0,2,reference,0,0,3.085890784859657e-05,1.9554048776626587e-05
0,evaluation_16,1,0,0,0,0,8,search,2,1,1,0.2,8,completed,1,0,2,reference,0,0,3.21301631629467e-05,2.3848027922213078e-05
0,evaluation_16,0,0,0,0,0,8,no_review,2,0,1,0.0,8,completed,1,0,2,reference,0,0,3.831298090517521e-05,1.6661942936480045e-05
0,evaluation_16,1,0,0,0,0,8,fcfs,2,1,1,0.2,8,completed,1,0,2,reference,0,0,2.6334309950470924e-05,1.6762991435825825e-05
0,evaluation_16,1,0,0,0,0,8,edf,2,1,1,0.2,8,completed,1,0,2,reference,0,0,2.7784029953181744e-05,1.920107752084732e-05
0,evaluation_16,1,0,0,0,0,8,uncertainty,2,1,1,0.2,8,completed,1,0,2,reference,0,0,3.070698585361242e-05,1.8854974769055843e-05
0,evaluation_16,1,0,0,0,0,8,greedy,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,4.41279262304306e-05,2.0346022211015224e-05
0,evaluation_16,1,0,0,0,0,8,search,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,3.600912168622017e-05,2.4792039766907692e-05
0,evaluation_16,0,0,0,0,0,8,no_review,2,0,2,0.0,8,completed,1,0,2,approve_block,0,0,3.849400673061609e-05,1.6317935660481453e-05
0,evaluation_16,1,0,0,0,0,8,fcfs,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,2.4801120162010193e-05,1.6789999790489674e-05
0,evaluation_16,1,0,0,0,0,8,edf,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,3.223004750907421e-05,1.9810977391898632e-05
0,evaluation_16,1,0,0,0,0,8,uncertainty,2,2,2,0.4,8,completed,1,0,2,approve_block,0,0,3.1210947781801224e-05,1.9149971194565296e-05
0,evaluation_16,1,0,0,0,0,8,greedy,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,3.0363909900188446e-05,1.9536004401743412e-05
0,evaluation_16,1,0,0,0,0,8,search,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,3.474217373877764e-05,2.391706220805645e-05
0,evaluation_16,0,0,0,0,0,8,no_review,2,0,1,0.0,8,completed,1,0,2,approve_block,0,0,3.965210635215044e-05,1.6633071936666965e-05
0,evaluation_16,1,0,0,0,0,8,fcfs,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.6563182473182678e-05,1.6466015949845314e-05
0,evaluation_16,1,0,0,0,0,8,edf,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,3.17178200930357e-05,2.0083971321582794e-05
0,evaluation_16,1,0,0,0,0,8,uncertainty,2,1,1,0.2,8,completed,1,0,2,approve_block,0,0,2.7829082682728767e-05,1.8783030100166798e-05
0,evaluation_16,1,0,0,0,0,8,greedy,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,3.0041905120015144e-05,1.9525992684066296e-05
0,evaluation_16,1,0,0,0,0,8,search,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,3.341690171509981e-05,2.4355947971343994e-05
0,evaluation_16,0,0,0,0,0,8,no_review,2,0,2,0.0,8,completed,1,0,2,complexity_time,0,0,3.8670143112540245e-05,1.6708974726498127e-05
0,evaluation_16,1,0,0,0,0,8,fcfs,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.7333036996424198e-05,1.6501988284289837e-05
0,evaluation_16,1,0,0,0,0,8,edf,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.7695088647305965e-05,1.7832964658737183e-05
0,evaluation_16,1,0,0,0,0,8,uncertainty,2,2,2,0.4,8,completed,1,0,2,complexity_time,0,0,2.7457019314169884e-05,1.8475926481187344e-05
0,evaluation_16,1,0,0,0,0,8,greedy,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.062316682189703e-05,1.8913066014647484e-05
0,evaluation_16,1,0,0,0,0,8,search,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.4930650144815445e-05,2.3440923541784286e-05
0,evaluation_16,0,0,0,0,0,8,no_review,2,0,1,0.0,8,completed,1,0,2,complexity_time,0,0,4.33711102232337e-05,1.6666017472743988e-05
0,evaluation_16,1,0,0,0,0,8,fcfs,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.1117815524339676e-05,1.881597563624382e-05
0,evaluation_16,1,0,0,0,0,8,edf,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.2156938686966896e-05,1.9363011233508587e-05
0,evaluation_16,1,0,0,0,0,8,uncertainty,2,1,1,0.2,8,completed,1,0,2,complexity_time,0,0,3.019708674401045e-05,1.9693048670887947e-05
0,evaluation_17,2,0,0,0,1,4,search,0,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,9.396893437951803e-05,4.426401574164629e-05
0,evaluation_17,0,0,0,0,2,4,no_review,0,0,1,0.0,4,completed,2,0,1,reference,0,0,0.0001080100191757083,3.1757052056491375e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,0,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,5.526607856154442e-05,3.040593583136797e-05
0,evaluation_17,2,0,0,0,1,4,edf,0,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.911201100796461e-05,3.997900057584047e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,0,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,6.834114901721478e-05,3.3498043194413185e-05
0,evaluation_17,2,0,0,0,1,4,greedy,0,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,6.192096043378115e-05,3.396498505026102e-05
0,evaluation_17,2,0,0,0,1,4,search,0,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,8.808996062725782e-05,4.6481029130518436e-05
0,evaluation_17,0,0,0,0,1,4,no_review,0,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00011087500024586916,4.0714978240430355e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,5.602207966148853e-05,3.109104000031948e-05
0,evaluation_17,2,0,0,0,1,4,edf,0,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,8.012517355382442e-05,4.063209053128958e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,0,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,7.277296390384436e-05,3.441004082560539e-05
0,evaluation_17,2,0,0,0,1,4,greedy,0,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,8.236605208367109e-05,4.0399027056992054e-05
0,evaluation_17,2,0,0,0,1,4,search,0,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,9.091792162507772e-05,4.434795118868351e-05
0,evaluation_17,0,0,0,0,2,4,no_review,0,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00010450405534356833,3.319897223263979e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,0,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,6.326008588075638e-05,3.0094990506768227e-05
0,evaluation_17,2,0,0,0,1,4,edf,0,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,7.617904338985682e-05,3.6353012546896935e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,0,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,6.715802010148764e-05,3.184995148330927e-05
0,evaluation_17,2,0,0,0,1,4,greedy,0,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,7.79307447373867e-05,3.8368976674973965e-05
0,evaluation_17,2,0,0,0,1,4,search,0,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,9.689282160252333e-05,4.6088011004030704e-05
0,evaluation_17,0,0,0,0,1,4,no_review,0,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00010884599760174751,3.685301635414362e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,9.284995030611753e-05,5.4162926971912384e-05
0,evaluation_17,2,0,0,0,1,4,edf,0,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,6.822182331234217e-05,3.3056014217436314e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,0,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,7.212487980723381e-05,3.520096652209759e-05
0,evaluation_17,2,0,0,0,1,4,greedy,0,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,8.289888501167297e-05,4.321697633713484e-05
0,evaluation_17,2,0,0,0,1,4,search,0,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,8.960999548435211e-05,4.258099943399429e-05
0,evaluation_17,0,0,0,0,2,4,no_review,0,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010279694106429815,3.275997005403042e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,0,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,7.201102562248707e-05,3.223191015422344e-05
0,evaluation_17,2,0,0,0,1,4,edf,0,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,8.980394341051579e-05,4.919792991131544e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,0,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,7.604178972542286e-05,3.5363947972655296e-05
0,evaluation_17,2,0,0,0,1,4,greedy,0,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,8.054182399064302e-05,3.9121019653975964e-05
0,evaluation_17,2,0,0,0,1,4,search,0,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,8.161086589097977e-05,4.650792106986046e-05
0,evaluation_17,0,0,0,0,1,4,no_review,0,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.0001343230251222849,5.4144999012351036e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,6.9101108238101e-05,3.218906931579113e-05
0,evaluation_17,2,0,0,0,1,4,edf,0,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,7.100892253220081e-05,3.263994585722685e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,0,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,7.138587534427643e-05,3.2705022022128105e-05
0,evaluation_17,2,0,0,0,1,4,greedy,0,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,8.007488213479519e-05,3.975699655711651e-05
0,evaluation_17,2,0,0,0,1,4,search,1,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,9.293598122894764e-05,4.805100616067648e-05
0,evaluation_17,0,0,0,0,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00010277493856847286,3.0986033380031586e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,1,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.458392065018415e-05,3.723800182342529e-05
0,evaluation_17,2,0,0,0,1,4,edf,1,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.413013372570276e-05,3.441306762397289e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,1,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.903808727860451e-05,3.938598092645407e-05
0,evaluation_17,2,0,0,0,1,4,greedy,1,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.76160741224885e-05,3.71360220015049e-05
0,evaluation_17,2,0,0,0,1,4,search,1,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,7.068319246172905e-05,4.270195495337248e-05
0,evaluation_17,0,0,0,0,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,reference,0,0,9.79788601398468e-05,3.064796328544617e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,1,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,7.166597060859203e-05,3.572390414774418e-05
0,evaluation_17,2,0,0,0,1,4,edf,1,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,7.881107740104198e-05,3.99700365960598e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,1,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,8.193706162273884e-05,3.887701313942671e-05
0,evaluation_17,2,0,0,0,1,4,greedy,1,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,7.352395914494991e-05,3.427499905228615e-05
0,evaluation_17,2,0,0,0,1,4,search,1,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,9.322375990450382e-05,4.560989327728748e-05
0,evaluation_17,0,0,0,0,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00012145331129431725,5.090201739221811e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,1,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,8.57900595292449e-05,4.5612920075654984e-05
0,evaluation_17,2,0,0,0,1,4,edf,1,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,8.396385237574577e-05,4.300998989492655e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,1,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,7.941678632050753e-05,3.654998727142811e-05
0,evaluation_17,2,0,0,0,1,4,greedy,1,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,8.761498611420393e-05,4.539801739156246e-05
0,evaluation_17,2,0,0,0,1,4,search,1,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,0.00011332205031067133,6.090709939599037e-05
0,evaluation_17,0,0,0,0,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.0001072281738743186,3.669795114547014e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,1,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,7.499894127249718e-05,3.593391738831997e-05
0,evaluation_17,2,0,0,0,1,4,edf,1,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,7.823598571121693e-05,3.797595854848623e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,1,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,8.186092600226402e-05,4.2553991079330444e-05
0,evaluation_17,2,0,0,0,1,4,greedy,1,4,2,0.6666666666666666,4,completed,2,2,1,approve_block,0,0,8.560903370380402e-05,4.484900273382664e-05
0,evaluation_17,2,0,0,0,1,4,search,1,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,7.200997788459063e-05,4.156108479946852e-05
0,evaluation_17,0,0,0,0,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010136084165424109,3.1723990105092525e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,1,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,6.726104766130447e-05,3.0174036510288715e-05
0,evaluation_17,2,0,0,0,1,4,edf,1,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,6.675696931779385e-05,3.311003092676401e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,1,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,7.391266990453005e-05,3.4965923987329006e-05
0,evaluation_17,2,0,0,0,1,4,greedy,1,2,1,0.3333333333333333,4,completed,2,1,1,complexity_time,0,0,7.629604078829288e-05,3.547698725014925e-05
0,evaluation_17,2,0,0,0,1,4,search,1,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,9.666790720075369e-05,4.986801650375128e-05
0,evaluation_17,0,0,0,0,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.00010424829088151455,3.3245072700083256e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,1,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,6.690016016364098e-05,3.1531089916825294e-05
0,evaluation_17,2,0,0,0,1,4,edf,1,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,6.516976282000542e-05,3.243796527385712e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,1,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,6.811413913965225e-05,3.2016076147556305e-05
0,evaluation_17,2,0,0,0,1,4,greedy,1,4,2,0.6666666666666666,4,completed,2,2,1,complexity_time,0,0,9.236601181328297e-05,4.5715016312897205e-05
0,evaluation_17,2,0,0,0,1,4,search,2,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,9.05569177120924e-05,4.63749747723341e-05
0,evaluation_17,0,0,0,0,2,4,no_review,2,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00010834785643965006,3.6319950595498085e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,2,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,9.847304318100214e-05,5.8743986301124096e-05
0,evaluation_17,2,0,0,0,1,4,edf,2,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.037410978227854e-05,3.408093471080065e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,2,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,7.040880154818296e-05,3.41909471899271e-05
0,evaluation_17,2,0,0,0,1,4,greedy,2,2,1,0.3333333333333333,4,completed,2,1,1,reference,0,0,8.208304643630981e-05,4.205398727208376e-05
0,evaluation_17,2,0,0,0,1,4,search,2,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,9.789608884602785e-05,4.8434012569487095e-05
0,evaluation_17,0,0,0,0,1,4,no_review,2,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00010507914703339338,3.348605241626501e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,2,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,8.11528880149126e-05,4.568591248244047e-05
0,evaluation_17,2,0,0,0,1,4,edf,2,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,6.647291593253613e-05,3.288604784756899e-05
0,evaluation_17,2,0,0,0,1,4,uncertainty,2,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,7.621478289365768e-05,3.868900239467621e-05
0,evaluation_17,2,0,0,0,1,4,greedy,2,4,2,0.6666666666666666,4,completed,2,2,1,reference,0,0,0.0001109330914914608,6.991706322878599e-05
0,evaluation_17,2,0,0,0,1,4,search,2,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,7.337180431932211e-05,4.39939321950078e-05
0,evaluation_17,0,0,0,0,2,4,no_review,2,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00011933816131204367,4.396901931613684e-05
0,evaluation_17,2,0,0,0,1,4,fcfs,2,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,6.728607695549726e-05,3.0719093047082424e-05
0,evaluation_17,2,0,0,0,1,4,edf,2,2,1,0.3333333333333333,4,completed,2,1,1,approve_block,0,0,6.643612869083881e-05,3.204902168363333e-05
