bundle_id,variant,review_duration,comparison,metric,difference
evaluation_19,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_20,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_21,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_22,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_23,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_24,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_25,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_26,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_27,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_28,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_29,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_30,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_31,approve_block,1,search-greedy,wrong_transactions,0.0
evaluation_00,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_01,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_02,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_03,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_04,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_05,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_06,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_07,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_08,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_09,approve_block,1,search-greedy,review_busy_ticks,0.6666666666666665
evaluation_10,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_11,approve_block,1,search-greedy,review_busy_ticks,0.3333333333333335
evaluation_12,approve_block,1,search-greedy,review_busy_ticks,0.3333333333333335
evaluation_13,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_14,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_15,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_16,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_17,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_18,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_19,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_20,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_21,approve_block,1,search-greedy,review_busy_ticks,1.0
evaluation_22,approve_block,1,search-greedy,review_busy_ticks,0.6666666666666665
evaluation_23,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_24,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_25,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_26,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_27,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_28,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_29,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_30,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_31,approve_block,1,search-greedy,review_busy_ticks,0.0
evaluation_00,approve_block,1,search-edf,operational_loss,0.0
evaluation_01,approve_block,1,search-edf,operational_loss,0.0
evaluation_02,approve_block,1,search-edf,operational_loss,0.0
evaluation_03,approve_block,1,search-edf,operational_loss,0.0
evaluation_04,approve_block,1,search-edf,operational_loss,0.0
evaluation_05,approve_block,1,search-edf,operational_loss,0.0
evaluation_06,approve_block,1,search-edf,operational_loss,0.0
evaluation_07,approve_block,1,search-edf,operational_loss,0.0
evaluation_08,approve_block,1,search-edf,operational_loss,0.0
evaluation_09,approve_block,1,search-edf,operational_loss,0.0
evaluation_10,approve_block,1,search-edf,operational_loss,0.0
evaluation_11,approve_block,1,search-edf,operational_loss,0.0
evaluation_12,approve_block,1,search-edf,operational_loss,0.0
evaluation_13,approve_block,1,search-edf,operational_loss,0.0
evaluation_14,approve_block,1,search-edf,operational_loss,0.0
evaluation_15,approve_block,1,search-edf,operational_loss,0.0
evaluation_16,approve_block,1,search-edf,operational_loss,0.0
evaluation_17,approve_block,1,search-edf,operational_loss,0.0
evaluation_18,approve_block,1,search-edf,operational_loss,0.0
evaluation_19,approve_block,1,search-edf,operational_loss,0.0
evaluation_20,approve_block,1,search-edf,operational_loss,0.0
evaluation_21,approve_block,1,search-edf,operational_loss,0.0
evaluation_22,approve_block,1,search-edf,operational_loss,0.0
evaluation_23,approve_block,1,search-edf,operational_loss,0.0
evaluation_24,approve_block,1,search-edf,operational_loss,0.0
evaluation_25,approve_block,1,search-edf,operational_loss,0.0
evaluation_26,approve_block,1,search-edf,operational_loss,0.0
evaluation_27,approve_block,1,search-edf,operational_loss,0.0
evaluation_28,approve_block,1,search-edf,operational_loss,0.0
evaluation_29,approve_block,1,search-edf,operational_loss,0.0
evaluation_30,approve_block,1,search-edf,operational_loss,0.0
evaluation_31,approve_block,1,search-edf,operational_loss,0.0
evaluation_00,approve_block,1,search-edf,task_completed,0.0
evaluation_01,approve_block,1,search-edf,task_completed,0.0
evaluation_02,approve_block,1,search-edf,task_completed,0.0
evaluation_03,approve_block,1,search-edf,task_completed,0.0
evaluation_04,approve_block,1,search-edf,task_completed,0.0
evaluation_05,approve_block,1,search-edf,task_completed,0.0
evaluation_06,approve_block,1,search-edf,task_completed,0.0
evaluation_07,approve_block,1,search-edf,task_completed,0.0
evaluation_08,approve_block,1,search-edf,task_completed,0.0
evaluation_09,approve_block,1,search-edf,task_completed,0.0
evaluation_10,approve_block,1,search-edf,task_completed,0.0
evaluation_11,approve_block,1,search-edf,task_completed,0.0
evaluation_12,approve_block,1,search-edf,task_completed,0.0
evaluation_13,approve_block,1,search-edf,task_completed,0.0
evaluation_14,approve_block,1,search-edf,task_completed,0.0
evaluation_15,approve_block,1,search-edf,task_completed,0.0
evaluation_16,approve_block,1,search-edf,task_completed,0.0
evaluation_17,approve_block,1,search-edf,task_completed,0.0
evaluation_18,approve_block,1,search-edf,task_completed,0.0
evaluation_19,approve_block,1,search-edf,task_completed,0.0
evaluation_20,approve_block,1,search-edf,task_completed,0.0
evaluation_21,approve_block,1,search-edf,task_completed,0.0
evaluation_22,approve_block,1,search-edf,task_completed,0.0
evaluation_23,approve_block,1,search-edf,task_completed,0.0
evaluation_24,approve_block,1,search-edf,task_completed,0.0
evaluation_25,approve_block,1,search-edf,task_completed,0.0
evaluation_26,approve_block,1,search-edf,task_completed,0.0
evaluation_27,approve_block,1,search-edf,task_completed,0.0
evaluation_28,approve_block,1,search-edf,task_completed,0.0
evaluation_29,approve_block,1,search-edf,task_completed,0.0
evaluation_30,approve_block,1,search-edf,task_completed,0.0
evaluation_31,approve_block,1,search-edf,task_completed,0.0
evaluation_00,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_01,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_02,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_03,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_04,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_05,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_06,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_07,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_08,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_09,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_10,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_11,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_12,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_13,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_14,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_15,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_16,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_17,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_18,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_19,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_20,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_21,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_22,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_23,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_24,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_25,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_26,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_27,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_28,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_29,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_30,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_31,approve_block,1,search-edf,wrong_transactions,0.0
evaluation_00,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_01,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_02,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_03,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_04,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_05,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_06,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_07,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_08,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_09,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_10,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_11,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_12,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_13,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_14,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_15,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_16,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_17,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_18,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_19,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_20,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_21,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_22,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_23,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_24,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_25,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_26,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_27,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_28,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_29,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_30,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_31,approve_block,1,search-edf,review_busy_ticks,0.0
evaluation_00,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_01,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_02,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_03,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_04,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_05,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_06,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_07,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_08,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_09,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_10,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_11,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_12,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_13,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_14,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_15,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_16,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_17,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_18,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_19,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_20,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_21,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_22,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_23,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_24,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_25,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_26,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_27,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_28,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_29,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_30,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_31,approve_block,1,search-fcfs,operational_loss,0.0
evaluation_00,approve_block,1,search-fcfs,task_completed,0.0
evaluation_01,approve_block,1,search-fcfs,task_completed,0.0
evaluation_02,approve_block,1,search-fcfs,task_completed,0.0
evaluation_03,approve_block,1,search-fcfs,task_completed,0.0
evaluation_04,approve_block,1,search-fcfs,task_completed,0.0
evaluation_05,approve_block,1,search-fcfs,task_completed,0.0
evaluation_06,approve_block,1,search-fcfs,task_completed,0.0
evaluation_07,approve_block,1,search-fcfs,task_completed,0.0
evaluation_08,approve_block,1,search-fcfs,task_completed,0.0
evaluation_09,approve_block,1,search-fcfs,task_completed,0.0
evaluation_10,approve_block,1,search-fcfs,task_completed,0.0
evaluation_11,approve_block,1,search-fcfs,task_completed,0.0
evaluation_12,approve_block,1,search-fcfs,task_completed,0.0
evaluation_13,approve_block,1,search-fcfs,task_completed,0.0
evaluation_14,approve_block,1,search-fcfs,task_completed,0.0
evaluation_15,approve_block,1,search-fcfs,task_completed,0.0
evaluation_16,approve_block,1,search-fcfs,task_completed,0.0
evaluation_17,approve_block,1,search-fcfs,task_completed,0.0
evaluation_18,approve_block,1,search-fcfs,task_completed,0.0
evaluation_19,approve_block,1,search-fcfs,task_completed,0.0
evaluation_20,approve_block,1,search-fcfs,task_completed,0.0
evaluation_21,approve_block,1,search-fcfs,task_completed,0.0
evaluation_22,approve_block,1,search-fcfs,task_completed,0.0
evaluation_23,approve_block,1,search-fcfs,task_completed,0.0
evaluation_24,approve_block,1,search-fcfs,task_completed,0.0
evaluation_25,approve_block,1,search-fcfs,task_completed,0.0
evaluation_26,approve_block,1,search-fcfs,task_completed,0.0
evaluation_27,approve_block,1,search-fcfs,task_completed,0.0
evaluation_28,approve_block,1,search-fcfs,task_completed,0.0
evaluation_29,approve_block,1,search-fcfs,task_completed,0.0
evaluation_30,approve_block,1,search-fcfs,task_completed,0.0
evaluation_31,approve_block,1,search-fcfs,task_completed,0.0
evaluation_00,approve_block,1,search-fcfs,wrong_transactions,0.0
evaluation_01,approve_block,1,search-fcfs,wrong_transactions,0.0
evaluation_02,approve_block,1,search-fcfs,wrong_transactions,0.0
evaluation_03,approve_block,1,search-fcfs,wrong_transactions,0.0
